Title	Barcode	Email	Library	RBID	Checkouts	Time Period	Current Issue Default	Status	Checkout Date	Issue Date
The Good Life Version Fille				RBZ0007377	0	Monthly	2500	Active		
MacBook Air The Complete Manual				RBZ0007383	0	Monthly	1000	Active		
Huisgenoot Potjies				RBZ0007385	0	Monthly	2500	Active		
You Stews				RBZ0007386	0	Monthly	2500	Active		
Revista Tênis				RBZ0007390	0	Monthly	2500	Inactive		
La Prova del Cuoco Magazine				RBZ0007400	0	Weekly	200	Active		
Win Magazine				RBZ0007401	0	Monthly	200	Active		
Turisti per Caso Magazine				RBZ0007403	0	Monthly	200	Active		
Più Sani Più Belli Magazine				RBZ0007404	0	Monthly	200	Active		
Australian Country Gardens				RBZ0007410	0	Monthly	2500	Active		
Australian Country Homesteads				RBZ0007411	0	Monthly	2500	Active		
TREAD – Mountain Biking With Soul				RBZ0007413	0	Monthly	2500	Inactive		
The Ultimate Guide to 3D Printing				RBZ0007422	0	Monthly	2500	Active		
Instand Guide: How to get faster Broadband				RBZ0007423	0	Monthly	2500	Active		
Instand Guide: Microsoft Word				RBZ0007424	0	Monthly	2500	Active		
The Complete Guide to World Cup 2014				RBZ0007425	0	Monthly	2500	Active		
Oasis - The Ultimate Music Guide				RBZ0007426	0	Monthly	2500	Active		
Hi Fi News				RBZ0007430	0	Monthly	1500	Active		
Vogue Australia Brides				RBZ0007440	0	Monthly	2500	Active		
Astronomer Book				RBZ0007442	0	Monthly	1000	Active		
Harvard Business Review Brasil				RBZ0007443	0	Monthly	2500	Active		
World Cup Guide 2014				RBZ0007444	0	Monthly	2500	Active		
The Ultimate Road Bike Maintenance				RBZ0007445	0	Monthly	2500	Active		
Ultimate Guide to Raspberry Pi 2				RBZ0007446	0	Monthly	2500	Active		
10 Minute Pilates				RBZ0007447	0	Monthly	2500	Active		
The Nikon Guide to Landscape Photography				RBZ0007448	0	Monthly	2500	Active		
The Canon Guide to Landscape Photography				RBZ0007449	0	Monthly	2500	Active		
MINECRAFT SECRETS				RBZ0007450	0	Monthly	2500	Active		
Military Fitness				RBZ0007451	0	Monthly	2500	Active		
Instant Guide to Create a Website				RBZ0007452	0	Monthly	2500	Active		
All About History: Book of Ancient Rome				RBZ0007453	0	Monthly	1000	Active		
All About Space Tour of the Universe				RBZ0007454	0	Monthly	1000	Active		
Cuisine A&D English Version				RBZ0007455	0	Monthly	2500	Inactive		
Sarie Karoo				RBZ0007459	0	Monthly	2500	Active		
philatelie				RBZ0007461	0	Monthly	2500	Inactive		
Knitting Ideas				RBZ0007472	0	Monthly	2500	Active		
Brei Idees				RBZ0007473	0	Monthly	2500	Active		
Horse & Hound Ask The Trainer				RBZ0007474	0	Monthly	2500	Active		
The Cure - The Ultimate Music Guide				RBZ0007475	0	Monthly	2500	Active		
BRITAIN - The 2015 Guide				RBZ0007477	0	Monthly	2500	Active		
Teach Yourself Lightroom				RBZ0007479	0	Monthly	500	Active		
Stitches				RBZ0007482	0	Monthly	2500	Inactive		
Stitches & Crafts				RBZ0007483	0	Annually	Unlimited	Active		
Artist's Palette				RBZ0007484	0	Monthly	2500	Active		
The Big Black Book-España				RBZ0007485	0	Monthly	2500	Active		
LOSE IT! Die Afrikaans Uitgawe				RBZ0007486	0	Monthly	2500	Inactive		
go! Camp and Cook				RBZ0007487	0	Monthly	2500	Active		
Weg! Kampkos				RBZ0007488	0	Monthly	2500	Active		
Luxury Travel				RBZ0007489	0	Monthly	2500	Inactive		
Creative Beading Magazine				RBZ0007490	0	Monthly	2500	Active		
Australian Model Railway Magazine				RBZ0007493	0	Monthly	2500	Active		
Top Gear Philippines				RBZ0007494	0	Monthly	500	Inactive		
It GiRL				RBZ0007500	0	Monthly	2500	Active		
KRASH				RBZ0007501	0	Monthly	2500	Active		
Earth Garden				RBZ0007508	0	Monthly	2500	Active		
Beanies Shawls and Scarves				RBZ0007510	0	Monthly	2500	Inactive		
Go! Drakensberg				RBZ0007515	0	Monthly	2500	Active		
Weg! Drakensberg				RBZ0007516	0	Monthly	2500	Active		
SFX Issue One				RBZ0007517	0	Monthly	500	Active		
Complete History of the Universe				RBZ0007520	0	Monthly	1000	Active		
Seniors Edition Digital Photography				RBZ0007521	0	Monthly	1000	Active		
NME Special Collectors' Magazine: Morrissey				RBZ0007522	0	Monthly	2500	Active		
Best Summer Special				RBZ0007524	0	Monthly	2500	Active		
Beginners' guide to iPad				RBZ0007525	0	Monthly	500	Active		
iPad for Business				RBZ0007526	0	Monthly	500	Active		
Kathryn Bernardo Fan Magazine				RBZ0007527	0	Monthly	2500	Inactive		
Kiteworld Magazine				RBZ0007531	0	Monthly	2500	Active		
Creative Sugar Craft				RBZ0007533	0	Monthly	2500	Active		
Artists Drawing and Inspiration				RBZ0007534	0	Monthly	2500	Active		
Australian Knitting				RBZ0007535	0	Monthly	2500	Active		
Bicycling SA’s Beginner’s Guide to Cycling				RBZ0007541	0	Monthly	2500	Active		
Australian Bear Creations				RBZ0007542	0	Monthly	2500	Inactive		
Creative Knitting				RBZ0007543	0	Monthly	2500	Active		
All About History Book Of World War II				RBZ0007546	0	Monthly	1000	Active		
Mollie Makes Photography				RBZ0007547	0	Monthly	2500	Active		
Mollie Makes Blogging				RBZ0007548	0	Monthly	2500	Active		
The Big Issue				RBZ0007557	0	Monthly	2500	Active		
Home Yard				RBZ0007558	0	Monthly	2500	Active		
Tuis Werf				RBZ0007559	0	Monthly	2500	Active		
Raspberry Pi 21 Brilliant Projects				RBZ0007560	0	Monthly	2500	Active		
How to Build an Android App				RBZ0007561	0	Monthly	2500	Active		
The Definitive Guide to Android				RBZ0007562	0	Monthly	2500	Active		
Men's Fitness Get a Six Pack in 8 Weeks				RBZ0007563	0	Monthly	2500	Active		
Hollywood Scandals				RBZ0007564	0	Monthly	2500	Active		
Cycle Racing: How to Train, Race & Win				RBZ0007569	0	Monthly	1000	Active		
The Story of the Beatles				RBZ0007571	0	Monthly	1000	Active		
The Total De-Stress Plan The Complete Manual				RBZ0007572	0	Monthly	1000	Active		
SciFiNow 80s Sci-Fi Almanac				RBZ0007573	0	Monthly	1000	Active		
¡Hola! Los Reyes Felipe VI y Letizia				RBZ0007574	0	Monthly	2500	Active		
Tom Waits - The Ultimate Music Guide				RBZ0007575	0	Monthly	2500	Active		
Choosing a School for Your Child VIC				RBZ0007576	0	Monthly	2500	Active		
Computer Arts Presents 20 - The Portfolios Handbook				RBZ0007577	0	Monthly	500	Active		
Make it HOME				RBZ0007578	0	Monthly	2500	Active		
Amazing Loom Band Projects				RBZ0007580	0	Monthly	2500	Active		
All About History Book of War Volume 1				RBZ0007581	0	Monthly	1000	Active		
The Runner’s World Guide to Weight-Loss				RBZ0007582	0	Monthly	2500	Active		
EL Gran Libro de…….				RBZ0007584	0	Monthly	2500	Inactive		
Para Principiantes				RBZ0007585	0	Monthly	2500	Inactive		
Otros Extras				RBZ0007586	0	Monthly	2500	Inactive		
Deep World Wide				RBZ0007589	0	Monthly	2500	Inactive		
Timber Home Living				RBZ0007590	0	Monthly	2500	Active		
SARIE Karamel				RBZ0007591	0	Monthly	2500	Active		
Ultimate Canon SLR Handbook Vol. 1				RBZ0007594	0	Monthly	500	Active		
Ultimate Nikon SLR Handbook				RBZ0007595	0	Monthly	500	Active		
47 Creative Photography & Photoshop Projects				RBZ0007596	0	Monthly	500	Active		
Teach Yourself Photoshop				RBZ0007597	0	Monthly	500	Active		
PEAKS　ピークス				RBZ0007600	0	Annually	Unlimited	Active		
ランドネ				RBZ0007602	0	Annually	Unlimited	Active		
Go Travel The Pacific				RBZ0007603	0	Monthly	2500	Inactive		
Handmade for Babies				RBZ0007604	0	Monthly	2500	Active		
iTunes & iCloud: Your companion manual				RBZ0007605	0	Monthly	500	Active		
Mollie Makes Christmas				RBZ0007606	0	Monthly	500	Active		
1116 Design Tips				RBZ0007608	0	Monthly	500	Active		
Wonders of the Universe				RBZ0007609	0	Monthly	500	Active		
Get into Golf				RBZ0007610	0	Monthly	500	Active		
Candy Cutiepedia				RBZ0007612	0	Monthly	2500	Inactive		
Canon The Complete Manual				RBZ0007613	0	Monthly	1000	Active		
WordPress The Complete Manual				RBZ0007614	0	Monthly	1000	Active		
Elvis Costello - The Ultimate Music Guide				RBZ0007617	0	Monthly	2500	Active		
Yummy Book Cook & Earn				RBZ0007622	0	Monthly	2500	Inactive		
All About History Annual				RBZ0007623	0	Monthly	1000	Active		
101 Quick & Easy Crochet Makes				RBZ0007626	0	Monthly	2500	Active		
PC Gamer Presents: World of Warplanes				RBZ0007627	0	Monthly	500	Active		
Halo: The Master Chief Story				RBZ0007628	0	Monthly	500	Active		
Entertaining Dish				RBZ0007629	0	Monthly	2500	Active		
Australian Geographic Outdoor Magazine				RBZ0007630	0	Monthly	2500	Active		
Ambientes				RBZ0007631	0	Monthly	2500	Inactive		
Nourish magazine				RBZ0007632	0	Monthly	2500	Inactive		
Bike Edición Especial Triatlón				RBZ0007633	0	Monthly	2500	Inactive		
Photography Week				RBZ0007637	0	Weekly	2500	Active		
Gentleman España				RBZ0007641	0	Monthly	2500	Active		
OZ Magazine				RBZ0007643	0	Monthly	2500	Active		
L'Officiel Mexico				RBZ0007644	0	Monthly	2500	Active		
Perspective				RBZ0007645	0	Monthly	2500	Inactive		
Enfoque Visual				RBZ0007646	0	Monthly	2500	Inactive		
VolksWorld				RBZ0007647	0	Monthly	2500	Active		
Cake Design				RBZ0007648	0	Monthly	2500	Inactive		
Knitting Baby & Beyond				RBZ0007649	0	Monthly	2500	Inactive		
Creative Artist				RBZ0007650	0	Monthly	2500	Active		
Dolls Bears & Collectables				RBZ0007651	0	Monthly	2500	Active		
Artists Back to Basics				RBZ0007652	0	Monthly	2500	Active		
Australian Cupcakes and Inspiration				RBZ0007653	0	Monthly	2500	Inactive		
Australian Dogs & Pets				RBZ0007654	0	Monthly	2500	Inactive		
Australian How To Paint				RBZ0007655	0	Monthly	2500	Active		
Nikon The Complete Manual				RBZ0007656	0	Monthly	1000	Active		
100 All-Time Greatest Comics				RBZ0007658	0	Monthly	1000	Active		
How it Works Book of Amazing Vehicles Volume 1				RBZ0007659	0	Monthly	1000	Active		
Mac OS X Genius Guide Volume 1				RBZ0007660	0	Monthly	1000	Active		
The Eco Living Book				RBZ0007661	0	Monthly	1000	Active		
The Windows 8 Book				RBZ0007662	0	Monthly	1000	Active		
World of Animals Book of Predators				RBZ0007663	0	Monthly	1000	Active		
Women's Fitness Australia				RBZ0007664	0	Monthly	2500	Inactive		
ELLE Australia				RBZ0007665	0	Monthly	2500	Active		
Centenary of Australian Submarines				RBZ0007666	0	Monthly	2500	Active		
iPhone 6: Your companion manual				RBZ0007667	0	Monthly	500	Active		
iOS 8 The Complete Manual				RBZ0007668	0	Monthly	1000	Active		
The Good Life Best Of Photos				RBZ0007669	0	Monthly	2500	Active		
Womens Fitness 4 Weeks To Skinny Jeans				RBZ0007670	0	Monthly	2500	Active		
Teach Your kids to code				RBZ0007671	0	Monthly	2500	Active		
The Ultimate Guide to Web Design: Vol III				RBZ0007672	0	Monthly	500	Active		
Seniors Edition Windows 8				RBZ0007684	0	Monthly	1000	Active		
ランニング・スタイル RunningStyle				RBZ0007686	0	Annually	Unlimited	Active		
The Essential Guide to Advanced Photography				RBZ0007687	0	Monthly	2500	Active		
The Definitive Guide to Google Hidden Tools				RBZ0007688	0	Monthly	2500	Active		
Retro Gamer Annual Volume 1				RBZ0007689	0	Monthly	1000	Active		
Raspberry Pi Annual Volume 1				RBZ0007690	0	Monthly	1000	Active		
Digital Photographer Annual				RBZ0007691	0	Monthly	1000	Active		
Anatomy Essentials				RBZ0007696	0	Monthly	500	Active		
150 Thrifty Knits				RBZ0007697	0	Monthly	2500	Active		
Xbox One: The Ultimate Handbook				RBZ0007698	0	Monthly	500	Active		
The Hackers Manual 2015				RBZ0007699	0	Monthly	500	Active		
All About History Book of Vikings				RBZ0007700	0	Monthly	1000	Active		
Knitting for Beginners				RBZ0007701	0	Monthly	1000	Active		
The Ultimate Christmas Cross Stitch Collection				RBZ0007704	0	Monthly	500	Active		
Duquesa de Alba				RBZ0007705	0	Monthly	2500	Active		
THE RAKE JAPAN EDITION ザ・レイク ジャパン・エディション				RBZ0007707	0	Monthly	2500	Active		
All About History Book of History Year By Year				RBZ0007710	0	Monthly	1000	Active		
World of Animals Book of Ocean Wildlife				RBZ0007711	0	Monthly	1000	Active		
The Essential Guide to Creative Photography				RBZ0007712	0	Monthly	2500	Active		
Advanced Loom Bands Projects				RBZ0007713	0	Monthly	2500	Active		
Health & Fitness Fat Loss Fast				RBZ0007714	0	Monthly	2500	Active		
Women's Fitness 30 Day Challenge				RBZ0007715	0	Monthly	2500	Active		
Men's Fitness 10 Week Body Plan				RBZ0007716	0	Monthly	2500	Active		
Ideas Embroidery				RBZ0007718	0	Monthly	2500	Active		
Idees Borduur				RBZ0007719	0	Monthly	2500	Active		
How It Works Book of Mega Machines				RBZ0007720	0	Monthly	1000	Active		
Samsung Galaxy Tab The Complete Manual				RBZ0007721	0	Monthly	1000	Active		
iPad for Boomers				RBZ0007722	0	Monthly	1000	Active		
HTML5 & CSS3 The Complete Manual				RBZ0007723	0	Monthly	1000	Active		
How It Works Book of Science Experiements				RBZ0007724	0	Monthly	1000	Active		
New Royal Family				RBZ0007725	0	Monthly	1000	Active		
Mistérica Ars Secreta				RBZ0007726	0	Monthly	2500	Inactive		
Match of the Day Magazine				RBZ0007729	0	Weekly	500	Active		
Radio Times				RBZ0007730	0	Weekly	500	Active		
Techlife News				RBZ0007731	0	Weekly	2500	Active		
Developing Leaders				RBZ0007732	0	Monthly	2500	Inactive		
Liz Earle Wellbeing				RBZ0007733	0	Monthly	2500	Active		
New Scientist Presents: The Anti-Zoo				RBZ0007734	0	Monthly	2500	Active		
6TOROS6				RBZ0007735	0	Weekly	2500	Inactive		
RasPi Magazine				RBZ0007737	0	Monthly	2500	Inactive		
Revista Construir				RBZ0007738	0	Monthly	2500	Inactive		
Save Our Seas				RBZ0007740	0	Monthly	Unlimited	Active		
Wisconsin Magazine of History				RBZ0007741	0	Monthly	500	Inactive		
Better Shooting				RBZ0007743	0	Monthly	2500	Active		
Raspberry Pi Tips, Tricks & Hacks Volume 1				RBZ0007744	0	Monthly	1000	Active		
All About History Book of the Founding of the United States Volume 1				RBZ0007745	0	Monthly	1000	Active		
4x4 Magazine Australia				RBZ0007748	0	Monthly	2500	Active		
Australasian Dirt Bike Magazine				RBZ0007749	0	Monthly	2500	Active		
Australian Motorcycle News				RBZ0007750	0	Weekly	2500	Active		
Auto Action Magazine Australia				RBZ0007751	0	Weekly	2500	Inactive		
Cosmopolitan Bride Australia				RBZ0007753	0	Monthly	2500	Inactive		
Empire Australasia				RBZ0007755	0	Monthly	2500	Active		
Homes +				RBZ0007756	0	Monthly	2500	Inactive		
Men’s Style Australia				RBZ0007757	0	Monthly	2500	Inactive		
MOTOR Magazine Australia				RBZ0007758	0	Monthly	2500	Active		
NW Magazine				RBZ0007759	0	Weekly	2500	Active		
OK! Magazine Australia				RBZ0007760	0	Weekly	2500	Active		
Rolling Stone Australia				RBZ0007761	0	Monthly	2500	Inactive		
Street Machine				RBZ0007762	0	Monthly	2500	Active		
World of Knowledge				RBZ0007764	0	Monthly	2500	Inactive		
Yours Magazine Australia				RBZ0007765	0	Weekly	2500	Inactive		
Magazine Fútbol Táctico				RBZ0007767	0	Monthly	2500	Inactive		
Man Magnum				RBZ0007768	0	Monthly	2500	Active		
Photo Review				RBZ0007769	0	Monthly	2500	Active		
Stitch Craft Create AU/NZ				RBZ0007771	0	Monthly	2500	Inactive		
New York Magazine				RBZ0007772	0	Weekly	500	Active		
100 Great Guitars				RBZ0007773	0	Monthly	500	Active		
Windows 7				RBZ0007776	0	Monthly	500	Active		
iPhone 6 Made Simple				RBZ0007777	0	Monthly	500	Active		
The Craft Book Volume 1				RBZ0007778	0	Monthly	1000	Active		
The Complete Bike Book Volume 1				RBZ0007779	0	Monthly	1000	Active		
House and Leisure Before & After				RBZ0007784	0	Monthly	2500	Active		
Maxim México				RBZ0007787	0	Monthly	2500	Active		
Australian 4WD Action				RBZ0007788	0	Monthly	2500	Active		
Master your Canon D-SLR				RBZ0007790	0	Monthly	500	Active		
All About History Jack The Ripper				RBZ0007791	0	Monthly	1000	Active		
How It Works Book of Extreme Weather				RBZ0007792	0	Monthly	1000	Active		
Mollie Makes Sewing				RBZ0007799	0	Monthly	500	Active		
Smartphones for Seniors				RBZ0007800	0	Monthly	500	Active		
Teach Yourself Photography				RBZ0007801	0	Monthly	500	Active		
The Ultimate Guide To Sci-Fi Movies				RBZ0007802	0	Monthly	500	Active		
Twist It				RBZ0007803	0	Monthly	500	Active		
The Amiga Book				RBZ0007804	0	Monthly	1000	Active		
Beginners Guide to Papercraft				RBZ0007805	0	Monthly	500	Active		
Malaysia Tatler Society				RBZ0007806	0	Monthly	2500	Active		
Fit & Well				RBZ0007807	0	Monthly	2500	Inactive		
Malaysia Tatler Best Restaurants				RBZ0007808	0	Monthly	2500	Active		
homeINSPIRE				RBZ0007809	0	Monthly	2500	Inactive		
100 Greatest Comedy Movies by Radio Times				RBZ0007810	0	Monthly	2500	Active		
100 Greatest Thriller Movies by Radio Times				RBZ0007811	0	Monthly	2500	Active		
Overlander 4WD				RBZ0007812	0	Monthly	2500	Inactive		
Modern Fishing				RBZ0007813	0	Monthly	2500	Inactive		
Truckin' Life				RBZ0007814	0	Monthly	2500	Active		
Classic Porsche 911 Collection				RBZ0007818	0	Monthly	1000	Active		
Taste of the South				RBZ0007821	0	Monthly	2500	Active		
OS X Yosemite				RBZ0007822	0	Monthly	500	Active		
Ultimate Production Tips 2015				RBZ0007823	0	Monthly	500	Active		
Guitarist Guide To Effects Pedals (2015 Edition)				RBZ0007824	0	Monthly	500	Active		
iPad Air Made Simple				RBZ0007825	0	Monthly	500	Active		
Entrepreneur Magazine				RBZ0007827	0	Monthly	2500	Active		
Cooking with Paula Deen				RBZ0007828	0	Monthly	2500	Active		
The Cottage Journal				RBZ0007829	0	Monthly	2500	Active		
Louisiana Cookin'				RBZ0007830	0	Monthly	2500	Active		
Southern Lady				RBZ0007831	0	Monthly	2500	Active		
TeaTime				RBZ0007832	0	Monthly	2500	Active		
Victoria				RBZ0007833	0	Monthly	2500	Active		
Entertain Decorate Celebrate				RBZ0007834	0	Monthly	2500	Active		
Simply You Style				RBZ0007835	0	Monthly	2500	Inactive		
TAPAS				RBZ0007836	0	Monthly	2500	Active		
Yummy Best Chicken Recipes				RBZ0007838	0	Monthly	500	Inactive		
The Ultimate Guide to Minecraft! Volume 4				RBZ0007839	0	Monthly	500	Active		
The Ultimate PC Building Handbook				RBZ0007840	0	Monthly	500	Active		
Practical Painter				RBZ0007841	0	Monthly	500	Active		
Highlights for Children				RBZ0007847	0	Monthly	500	Active		
High Five				RBZ0007848	0	Monthly	500	Active		
High Five Bilingue				RBZ0007849	0	Monthly	500	Active		
Hello				RBZ0007850	0	Monthly	500	Active		
Malaysia Tatler Homes				RBZ0007853	0	Monthly	2500	Inactive		
International Property & Travel				RBZ0007854	0	Monthly	2500	Inactive		
TV Soap				RBZ0007855	0	Weekly	2500	Active		
Camper Trailer Touring				RBZ0007857	0	Monthly	2500	Inactive		
Shangliu Tatler				RBZ0007859	0	Monthly	2500	Active		
Mania				RBZ0007861	0	Monthly	2500	Active		
The Australian Women’s Weekly Food				RBZ0007862	0	Monthly	2500	Active		
Little Angel				RBZ0007863	0	Monthly	2500	Active		
Top Gear Roll out				RBZ0007866	0	Monthly	2500	Inactive		
Monográfico especial Año Cero				RBZ0007867	0	Monthly	2500	Active		
Monográfico especial Enigmas				RBZ0007868	0	Monthly	2500	Active		
Monográfico especial Historia de Iberia Vieja				RBZ0007869	0	Monthly	2500	Active		
BIKE				RBZ0007870	0	Monthly	500	Active		
CAR				RBZ0007871	0	Monthly	500	Active		
Classic Cars				RBZ0007872	0	Monthly	500	Active		
Closer				RBZ0007873	0	Weekly	500	Active		
Country Walking				RBZ0007874	0	Monthly	500	Active		
Empire				RBZ0007876	0	Monthly	500	Active		
Golf World				RBZ0007878	0	Monthly	500	Active		
Grazia				RBZ0007879	0	Weekly	500	Active		
Heat				RBZ0007880	0	Weekly	500	Active		
Kerrang!				RBZ0007881	0	Weekly	500	Inactive		
Land Rover Owner				RBZ0007882	0	Monthly	500	Active		
MCN				RBZ0007883	0	Weekly	500	Active		
Model Rail				RBZ0007884	0	Monthly	500	Active		
MOJO				RBZ0007885	0	Monthly	500	Active		
Mother & Baby				RBZ0007886	0	Monthly	500	Active		
Performance Bikes				RBZ0007887	0	Monthly	500	Inactive		
Practical Classics				RBZ0007888	0	Monthly	500	Active		
Practical Fishkeeping				RBZ0007889	0	Monthly	500	Active		
Practical Photography: Lite				RBZ0007890	0	Monthly	500	Active		
