Libraries that were subscribed to magazines on 06/30/2019
Library Nickname	Official Name	State	Country	Child Library Name
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Oregon - St. Helens Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Oregon - Woodburn Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Pennsylvania - Hollidaysburg Area Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Pennsylvania - Indiana Free Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Pennsylvania - Manheim Township Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Pennsylvania - Mary S. Biesecker Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Pennsylvania - Northampton Area Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Pennsylvania - Oil Creek Library District
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Rhode Island - Coventry Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Rhode Island - Jamestown Philomenian Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Rhode Island - Lincoln Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Rhode Island - Louttit Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Rhode Island - Middletown Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Rhode Island - North Providence Union Free Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	South Carolina - Dillon County Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	South Carolina - Marion County Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	South Dakota - Grace Balloch Memorial Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	South Dakota - Rawlins City Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Tennessee - Franklin County Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Tennessee - Greeneville Greene County Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Tennessee - Kingsport Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Tennessee - Lawrence County Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Tennessee - Spring Hill Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Tennessee - Sullivan County Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Tennessee - Tipton County Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Tennessee - Washington County Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Texas - Balch Springs Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Texas - Bee Cave Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Texas - Buda Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Texas - COM Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Texas - Cooke County Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Texas - Denison Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Texas - Hockley County Memorial Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Texas - Kilgore Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Texas - Leander Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Texas - Marshall Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Texas - Mt. Pleasant Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Texas - Pasadena Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Texas - Port Arthur Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Texas - Red Oak Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Texas - Rosenberg Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Texas - Sterling Municipal Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Texas - Taylor Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Texas - Zula B Wylie Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Vermont - Dorothy Alling Memorial Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Vermont - Milton Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	West Virginia - Moundsville Marshall County Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	West Virginia - New Martinsville Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	West Virginia - Vienna Public Library
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Wisconsin - Oak Creek School District
50emagazine	RBdigital Magazine Value Collection	Maryland	US	Z-donotuse
avolkov	Envion Test Library	Alabama	US	Test 1
avolkov	Envion Test Library	Alabama	US	Test 2
avolkov	Envion Test Library	Alabama	US	Test 3
avolkov	Envion Test Library	Alabama	US	Test 4
canada50ON	Canada 50 Shared Magazine Collection Ontario	Ontario	CA	Bibliotheque Publique du canton d' Alfred Plantagenet
canada50ON	Canada 50 Shared Magazine Collection Ontario	Ontario	CA	Blue Mountains Public Library
canada50ON	Canada 50 Shared Magazine Collection Ontario	Ontario	CA	Espanola Public Library
canada50ON	Canada 50 Shared Magazine Collection Ontario	Ontario	CA	Georgian Bay Township Public Library
canada50ON	Canada 50 Shared Magazine Collection Ontario	Ontario	CA	Hanover Public Library
canada50ON	Canada 50 Shared Magazine Collection Ontario	Ontario	CA	Hawkesbury Public Library
canada50ON	Canada 50 Shared Magazine Collection Ontario	Ontario	CA	La Nation Bibliotheque Publique
canada50ON	Canada 50 Shared Magazine Collection Ontario	Ontario	CA	Manitouwadge Public Library
canada50ON	Canada 50 Shared Magazine Collection Ontario	Ontario	CA	Marathon Public Library
canada50ON	Canada 50 Shared Magazine Collection Ontario	Ontario	CA	Meaford Public Library
canada50ON	Canada 50 Shared Magazine Collection Ontario	Ontario	CA	Niagara On The Lake Public Library
canada50ON	Canada 50 Shared Magazine Collection Ontario	Ontario	CA	Scugog Memorial Library
canada50ON	Canada 50 Shared Magazine Collection Ontario	Ontario	CA	Severn Township Public Library
canada50ON	Canada 50 Shared Magazine Collection Ontario	Ontario	CA	Smiths Falls Public Library
canada50ON	Canada 50 Shared Magazine Collection Ontario	Ontario	CA	Temiskaming Shores Public Library
canada50ON	Canada 50 Shared Magazine Collection Ontario	Ontario	CA	Timmins Public Library
canada50ON	Canada 50 Shared Magazine Collection Ontario	Ontario	CA	Township of Russell Public Library
llcuk	London Libraries Consortium	England	GB	Barking & Dagenham
llcuk	London Libraries Consortium	England	GB	Brent
llcuk	London Libraries Consortium	England	GB	Ealing
llcuk	London Libraries Consortium	England	GB	Enfield
llcuk	London Libraries Consortium	England	GB	Hackney
llcuk	London Libraries Consortium	England	GB	Harrow
llcuk	London Libraries Consortium	England	GB	Havering
llcuk	London Libraries Consortium	England	GB	Kingston
llcuk	London Libraries Consortium	England	GB	Lewisham
llcuk	London Libraries Consortium	England	GB	Luton
llcuk	London Libraries Consortium	England	GB	Merton
llcuk	London Libraries Consortium	England	GB	Newham
llcuk	London Libraries Consortium	England	GB	Sutton
llcuk	London Libraries Consortium	England	GB	Tower Hamlets
llcuk	London Libraries Consortium	England	GB	Vision Redbridge
llcuk	London Libraries Consortium	England	GB	Waltham Forest
markhamon	Markham Public Library	Ontario	CA	Aaniin
markhamon	Markham Public Library	Ontario	CA	Angus Glen
markhamon	Markham Public Library	Ontario	CA	Cornell
markhamon	Markham Public Library	Ontario	CA	Markham Village
markhamon	Markham Public Library	Ontario	CA	Milliken Mills
markhamon	Markham Public Library	Ontario	CA	Thornhill Community Centre
markhamon	Markham Public Library	Ontario	CA	Thornhill Village
markhamon	Markham Public Library	Ontario	CA	Unionville
fingerlakesny	Finger Lakes Library System	New York	US	Apalachin
fingerlakesny	Finger Lakes Library System	New York	US	Auburn
fingerlakesny	Finger Lakes Library System	New York	US	Aurora
fingerlakesny	Finger Lakes Library System	New York	US	Berkshire
fingerlakesny	Finger Lakes Library System	New York	US	Candor
fingerlakesny	Finger Lakes Library System	New York	US	Cato
fingerlakesny	Finger Lakes Library System	New York	US	Cincinnatus
fingerlakesny	Finger Lakes Library System	New York	US	Cortland
fingerlakesny	Finger Lakes Library System	New York	US	Dryden
fingerlakesny	Finger Lakes Library System	New York	US	FairHaven
fingerlakesny	Finger Lakes Library System	New York	US	Groton
fingerlakesny	Finger Lakes Library System	New York	US	Homer
fingerlakesny	Finger Lakes Library System	New York	US	Interlaken
fingerlakesny	Finger Lakes Library System	New York	US	Ithaca
fingerlakesny	Finger Lakes Library System	New York	US	Lansing
fingerlakesny	Finger Lakes Library System	New York	US	Lodi
fingerlakesny	Finger Lakes Library System	New York	US	Marathon
fingerlakesny	Finger Lakes Library System	New York	US	McGraw
fingerlakesny	Finger Lakes Library System	New York	US	Moravia
fingerlakesny	Finger Lakes Library System	New York	US	Newark Valley
fingerlakesny	Finger Lakes Library System	New York	US	Newfield
fingerlakesny	Finger Lakes Library System	New York	US	Nichols
fingerlakesny	Finger Lakes Library System	New York	US	Ovid
fingerlakesny	Finger Lakes Library System	New York	US	Owego
fingerlakesny	Finger Lakes Library System	New York	US	Poplar Ridge
fingerlakesny	Finger Lakes Library System	New York	US	Port Byron
fingerlakesny	Finger Lakes Library System	New York	US	Seneca Falls
fingerlakesny	Finger Lakes Library System	New York	US	Spencer
fingerlakesny	Finger Lakes Library System	New York	US	Tompkins County
fingerlakesny	Finger Lakes Library System	New York	US	Trumansburg
fingerlakesny	Finger Lakes Library System	New York	US	Union Springs
fingerlakesny	Finger Lakes Library System	New York	US	Waterloo
fingerlakesny	Finger Lakes Library System	New York	US	Waverly
fingerlakesny	Finger Lakes Library System	New York	US	Weedsport
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Addison
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Alfred
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Almond
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Andover
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Angelica
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Arkport
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Atlanta
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Avoca
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Bath
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Belfast
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Belmont
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Big Flats
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Bolivar
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Bookmobile
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Branchport
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Canaseraga
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Canisteo
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Cohocton
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Corning
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Cuba
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Dundee
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Elmira
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Fillmore
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Friendship
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Greenwood
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Hammondsport
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Hector
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Hornell
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Horseheads
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Howard
stlschemungcony	Southern Tier Library System/Chemung County Library District	New York	US	Jasper
