Library Name	Title	RBID	Issue Date	Remaining Circs	Active Issues
8080 Test Library	National Geographic Traveler - Mexico	RBZ0008942	03/01/2020	247499	12
8080 Test Library	National Palace Museum ebook 故宮出版品電子書叢書	RBZ0008259	10/09/2019	247500	13
8080 Test Library	National Park Journal	RBZ0009866	02/01/2020	247500	5
8080 Test Library	Native American Art Magazine	RBZ0009326	02/01/2020	49499	7
8080 Test Library	Nautica	RBZ0002347	03/01/2020	247500	14
8080 Test Library	Neptune Yachting Moteur	RBZ0001765	03/01/2020	247499	13
8080 Test Library	The NES / Master System Book	RBZ0007902	05/01/2016	99000	1
8080 Test Library	net	RBZ0000002	04/01/2020	49499	15
8080 Test Library	New art time	RBZ0010153	04/22/2019	247500	3
8080 Test Library	New Artist	RBZ0008507	01/01/2016	247500	1
8080 Test Library	New Artist Summer 2016	RBZ0008830	07/01/2016	247500	1
8080 Test Library	New Belgium Brewery	RBZ0008810	06/01/2016	247500	1
8080 Test Library	New Idea	RBZ0009176	03/09/2020	247499	61
8080 Test Library	New Philosopher	RBZ0008618	01/01/2020	247499	5
8080 Test Library	The New Pioneer	RBZ0010187	01/01/2020	49500	4
8080 Test Library	New Royal Family	RBZ0007725	12/01/2015	99000	1
8080 Test Library	New Scientist	RBZ0000626	03/07/2020	49499	61
8080 Test Library	New Scientist Australian Edition	RBZ0006376	03/07/2020	49499	61
8080 Test Library	New Scientist International Edition	RBZ0006375	03/07/2020	49499	61
8080 Test Library	New Scientist Presents: The Anti-Zoo	RBZ0007734	11/01/2014	247500	1
8080 Test Library	New Scientist The Collection	RBZ0007315	12/01/2017	49500	1
8080 Test Library	New York Magazine	RBZ0007772	03/02/2020	49499	31
8080 Test Library	New York Review of Books	RBZ0000627	03/26/2020	247499	24
8080 Test Library	The New Yorker	RBZ0006233	03/09/2020	49499	56
8080 Test Library	New Zealand Listener	RBZ0008964	03/14/2020	247499	61
8080 Test Library	New Zealand Weddings	RBZ0002250	01/01/2020	247499	5
8080 Test Library	New Zealand Woman’s Weekly	RBZ0008875	03/16/2020	247499	61
8080 Test Library	Newsweek	RBZ0000629	03/13/2020	247500	45
8080 Test Library	Newsweek Europe	RBZ0008039	03/13/2020	49500	45
8080 Test Library	NEXT	RBZ0008905	04/01/2020	247499	15
8080 Test Library	The Nexus Book	RBZ0005622	11/01/2014	99000	1
8080 Test Library	Nexus for Beginners	RBZ0006350	07/01/2013	99000	1
8080 Test Library	Nexus: The Complete Manual	RBZ0006741	10/01/2013	99000	1
8080 Test Library	The NFL Book	RBZ0008921	07/01/2016	247500	1
8080 Test Library	Nick Cave - The Ultimate Music Guide	RBZ0006239	06/01/2013	247500	1
8080 Test Library	The Nikon Camera Book	RBZ0006411	01/01/2017	99000	1
8080 Test Library	The Nikon Guide to Landscape Photography	RBZ0007448	05/01/2014	247500	1
8080 Test Library	Nikon The Complete Manual	RBZ0007656	09/01/2016	99000	1
8080 Test Library	Nintendo Archives	RBZ0009213	12/01/2016	49500	1
8080 Test Library	Nippon Monument English	RBZ0005496	12/01/2012	247500	1
8080 Test Library	NME Icons 501 Lost Songs	RBZ0003804	09/01/2011	247500	1
8080 Test Library	NME Icons: Jack White	RBZ0003647	08/01/2011	247500	1
8080 Test Library	NME Icons: Muse	RBZ0003648	08/01/2011	247500	1
8080 Test Library	NME Icons: Noel Gallagher	RBZ0004346	02/01/2012	247500	1
8080 Test Library	NME Icons: The Libertines	RBZ0003649	08/01/2011	247500	1
8080 Test Library	NME Icons: The Smiths	RBZ0004020	12/01/2011	247500	1
8080 Test Library	NME Originals - Folk	RBZ0001106	10/27/2005	247500	1
8080 Test Library	NME Originals - Mod	RBZ0001063	03/22/2005	247500	1
8080 Test Library	NME Special Collectors´ Magazine - Oasis	RBZ0008347	09/01/2014	247500	1
8080 Test Library	NME Special Collectors' Magazine - Nirvana	RBZ0006942	02/01/2014	247500	1
8080 Test Library	NME Special Collectors' Magazine: Blur	RBZ0007313	04/01/2014	247500	1
8080 Test Library	NME Special Collectors' Magazine: Morrissey	RBZ0007522	07/01/2014	247500	1
8080 Test Library	NME Special Collectors’ Magazine: Arctic Monkeys	RBZ0006546	09/01/2013	247500	1
8080 Test Library	NME: The 50 Albums That Built Punk	RBZ0005860	02/01/2013	247500	1
8080 Test Library	Nokia Smartphones	RBZ0003742	08/01/2011	247500	1
8080 Test Library	Nomad Africa	RBZ0009584	03/06/2019	247500	1
8080 Test Library	Normal Magazine soft edition	RBZ0008752	02/01/2019	247500	1
8080 Test Library	North & South	RBZ0008879	03/01/2020	247499	14
8080 Test Library	North American Whitetail	RBZ0009283	02/01/2020	49500	9
8080 Test Library	Nostrofiglio - Speciale Bimbi in Viaggio	RBZ0006336	07/01/2013	19800	1
8080 Test Library	Nostrofiglio ALIMENTAZIONE del Bambino 0-10 anni	RBZ0008070	05/01/2015	19800	1
8080 Test Library	Nous Deux	RBZ0008546	03/03/2020	247499	61
8080 Test Library	Nueva	RBZ0000633	12/16/2019	247500	25
8080 Test Library	Nuevo Estilo	RBZ0001169	03/01/2020	247499	12
8080 Test Library	Numismatic News	RBZ0010207	03/17/2020	49500	38
8080 Test Library	Nupcias	RBZ0005381	12/01/2019	247500	6
8080 Test Library	NW Magazine	RBZ0007759	03/09/2020	247499	60
8080 Test Library	NZ Classic Car	RBZ0001847	03/01/2020	247500	14
8080 Test Library	NZ Export and Trade Handbook	RBZ0002988	01/01/2020	49500	2
8080 Test Library	NZ Hot Rod	RBZ0002520	03/01/2020	49499	14
8080 Test Library	NZ Hunter	RBZ0006644	02/01/2020	247499	7
8080 Test Library	NZ Hunting World	RBZ0005949	04/01/2015	247500	1
8080 Test Library	NZ Marketing	RBZ0004202	09/16/2019	247500	3
8080 Test Library	NZ Performance Car	RBZ0001862	04/01/2020	247499	14
8080 Test Library	NZ Property Investor	RBZ0005163	03/01/2020	247499	14
8080 Test Library	NZ Rugby World	RBZ0001410	02/01/2020	Unlimited	7
8080 Test Library	NZ Rugby World - All Blacks	RBZ0003571	07/01/2011	247500	1
8080 Test Library	NZ Rugby World - Special Cup Edition	RBZ0003572	08/01/2011	247500	1
8080 Test Library	NZ Rugby World First XV	RBZ0005931	04/01/2016	247500	1
8080 Test Library	NZ4WD	RBZ0002300	03/01/2020	49499	14
8080 Test Library	NZBusiness+Management	RBZ0002301	02/01/2020	49500	12
8080 Test Library	NZV8	RBZ0001863	03/01/2020	247499	13
8080 Test Library	O, The Oprah Magazine	RBZ0000635	03/01/2020	49500	14
8080 Test Library	Oasis - The Ultimate Music Guide	RBZ0007426	03/01/2014	247500	1
8080 Test Library	OBJEKT International	RBZ0003751	12/01/2019	247500	4
8080 Test Library	OBJEKT South Africa	RBZ0007340	01/01/2020	247500	4
8080 Test Library	Octane	RBZ0000636	04/01/2020	247499	14
8080 Test Library	Octane - Chrono	RBZ0002721	12/01/2010	247500	1
8080 Test Library	Octane - Chrono 2011	RBZ0003924	11/01/2011	247500	1
8080 Test Library	The official Lions magazine 2013	RBZ0006214	05/01/2013	247500	1
8080 Test Library	Official PlayStation Magazine - UK Edition	RBZ0003970	03/01/2020	49499	15
8080 Test Library	The Official Programme London 2012 Olympic Games	RBZ0005066	07/01/2012	Unlimited	1
8080 Test Library	Official Rugby League Annual	RBZ0004382	12/24/2019	247500	1
8080 Test Library	Official Tour de France Guide 2016	RBZ0008832	05/25/2018	247500	1
8080 Test Library	Official Xbox Magazine	RBZ0005071	04/01/2020	49499	16
8080 Test Library	Official Xbox Magazine - UK Edition Presents: Halo Special	RBZ0003873	09/22/2011	49500	1
8080 Test Library	Official Xbox Magazine - UK Edition Presents: Kinect Special	RBZ0004023	11/01/2011	49500	1
8080 Test Library	Official Xbox Magazine Special	RBZ0005194	03/01/2014	49500	1
8080 Test Library	OK! Magazine	RBZ0000638	03/16/2020	247500	62
8080 Test Library	OK! Magazine Australia	RBZ0007760	03/16/2020	247499	60
8080 Test Library	OK! Russia	RBZ0002849	09/26/2019	247500	29
8080 Test Library	Old Bike Australasia	RBZ0003689	02/23/2020	247499	9
8080 Test Library	Old Cars Report Price Guide	RBZ0010208	01/01/2020	49500	7
8080 Test Library	Old Cars Weekly	RBZ0010209	03/19/2020	49500	44
8080 Test Library	Old House Journal	RBZ0005470	03/01/2020	247499	10
8080 Test Library	Olive Magazine	RBZ0000113	03/01/2020	247499	15
8080 Test Library	The Olympic & World Records Book	RBZ0008700	06/01/2016	99000	1
8080 Test Library	Onthaal Idees	RBZ0003451	01/01/2011	247500	1
8080 Test Library	OPEN	RBZ0001292	03/01/2020	247499	10
8080 Test Library	Open Magazine	RBZ0000980	03/06/2020	247499	60
8080 Test Library	Opera Canada	RBZ0000642	12/06/2019	247500	4
8080 Test Library	Or China 旅讀中國	RBZ0004628	02/27/2020	247499	14
8080 Test Library	Organic NZ	RBZ0002788	03/01/2020	247499	7
8080 Test Library	Origami Therapy Book	RBZ0008915	07/01/2016	247500	1
8080 Test Library	OS X Yosemite	RBZ0007822	02/01/2015	49500	1
8080 Test Library	OS X Yosemite Beyond the Manual	RBZ0008056	05/01/2015	49500	1
8080 Test Library	OS X Yosemite Technology Tips Guide	RBZ0008097	07/01/2015	49500	1
8080 Test Library	Our Canada	RBZ0000646	02/01/2020	247500	7
8080 Test Library	OUT	RBZ0000648	02/01/2020	247499	9
8080 Test Library	Outdoor Design & Living	RBZ0004167	01/01/2020	247500	2
8080 Test Library	Outdoor Landscape and Nature Photography	RBZ0008075	07/01/2015	49500	1
8080 Test Library	Outdoor Life	RBZ0000650	12/18/2019	247500	4
8080 Test Library	Outdoor Photographer	RBZ0000651	04/01/2020	247499	13
8080 Test Library	The Outdoor Photography Book	RBZ0005429	08/01/2013	99000	1
8080 Test Library	The Outdoor Photography Book	RBZ0004975	07/01/2012	99000	1
8080 Test Library	Outdoor Photography Workshop	RBZ0008907	07/01/2016	247500	1
8080 Test Library	Outdoor Rooms	RBZ0003756	02/05/2020	247499	5
8080 Test Library	Outdoor Rooms Bookazine	RBZ0008446	11/01/2014	247500	1
8080 Test Library	Outside	RBZ0000653	03/01/2020	247499	11
8080 Test Library	Outside Chile	RBZ0008275	03/01/2020	247499	8
8080 Test Library	Overland Journal	RBZ0009148	03/01/2020	148499	6
8080 Test Library	Owner Driver	RBZ0008135	02/01/2020	247499	14
8080 Test Library	Oxygen	RBZ0000655	12/14/2019	247500	5
8080 Test Library	OZ Magazine	RBZ0007643	04/01/2019	247500	2
8080 Test Library	P.M. Fragen & Antworten	RBZ0009101	03/01/2020	247500	15
8080 Test Library	P.M. HISTORY	RBZ0009102	03/01/2020	247499	14
8080 Test Library	P.M. Magazin	RBZ0009070	03/01/2020	247499	14
8080 Test Library	Paddle World Magazine	RBZ0004054	06/01/2019	247500	1
8080 Test Library	Paleo Magazine	RBZ0004359	02/01/2020	49499	7
8080 Test Library	Palm Beach Illustrated	RBZ0006269	03/01/2020	49499	13
8080 Test Library	The Paper Craft Book	RBZ0008713	06/01/2016	247500	1
8080 Test Library	PaperCraft Inspirations	RBZ0000981	02/01/2020	247500	13
8080 Test Library	Paramotor Magazin	RBZ0002921	11/25/2019	247500	4
8080 Test Library	Parcelle99 - English edition	RBZ0010169	05/24/2019	Unlimited	2
8080 Test Library	Parcelle99 Ediz. italiana	RBZ0010168	05/24/2019	Unlimited	2
8080 Test Library	Paris Match	RBZ0006187	03/05/2020	247500	63
8080 Test Library	The Paris Review	RBZ0003523	02/07/2020	49499	5
8080 Test Library	PassageMaker	RBZ0005471	03/01/2020	247499	9
8080 Test Library	The Pastel Journal	RBZ0010212	03/01/2020	49500	7
8080 Test Library	Patchwork & Quilting for Beginners	RBZ0008222	12/01/2016	99000	1
8080 Test Library	Patrick Moore's Guide to the Moon	RBZ0008738	04/01/2016	247500	1
8080 Test Library	Patterns Volume 1, Celebration Edition	RBZ0008782	06/01/2016	247500	1
8080 Test Library	PC Gamer	RBZ0000984	04/01/2020	49499	16
8080 Test Library	PC Gamer (US Edition)	RBZ0005070	04/01/2020	49499	16
8080 Test Library	PC Gamer Presents World of Tanks	RBZ0006192	05/01/2013	49500	1
8080 Test Library	PC Gamer Presents: World of Warplanes	RBZ0007627	10/01/2014	49500	1
8080 Test Library	PC Gamer presents: The Ultimate PC Hardware Guide	RBZ0005374	05/01/2016	49500	1
8080 Test Library	PC Gamer Specials (US Edition)	RBZ0005207	09/01/2016	49500	1
8080 Test Library	PC Home	RBZ0001053	03/27/2020	247499	14
8080 Test Library	PC How To Guide 2015	RBZ0008162	06/01/2015	49500	1
8080 Test Library	PC Magazin	RBZ0010107	04/01/2020	247500	15
8080 Test Library	PC Magazine	RBZ0000660	03/01/2020	247499	14
8080 Test Library	PC Powerplay	RBZ0000661	01/01/2020	247499	8
8080 Test Library	PC Pro	RBZ0000985	04/01/2020	247499	14
8080 Test Library	PC Repair: The Complete Manual	RBZ0008500	06/01/2011	247500	1
8080 Test Library	PCgo	RBZ0010108	04/01/2020	247500	15
8080 Test Library	PCWorld	RBZ0000662	03/01/2020	247500	15
8080 Test Library	PEAKS　ピークス	RBZ0007600	02/15/2020	Unlimited	14
8080 Test Library	PEARL	RBZ0010096	03/01/2020	247500	14
8080 Test Library	Pelvic Floor	RBZ0004611	04/01/2012	247500	1
8080 Test Library	Pennsylvania Game & Fish	RBZ0009258	03/01/2020	49499	12
8080 Test Library	People Magazine South Africa	RBZ0005960	03/20/2020	247499	43
8080 Test Library	Peppermint Magazine	RBZ0000663	02/20/2020	247499	5
8080 Test Library	Performance Car Heroes	RBZ0003238	04/01/2011	247500	1
8080 Test Library	Performance Vauxhall	RBZ0007113	10/01/2019	247500	5
8080 Test Library	Period Living	RBZ0010087	04/01/2020	247500	14
8080 Test Library	Personal Defense World	RBZ0010190	04/01/2020	49500	6
8080 Test Library	Petersen's Bowhunting	RBZ0009284	03/01/2020	49499	10
8080 Test Library	Petersen's Hunting	RBZ0009285	03/01/2020	49499	9
8080 Test Library	Petróleo & Energía	RBZ0000666	02/01/2019	247500	1
8080 Test Library	Pets Magazine	RBZ0003941	12/01/2019	247499	4
8080 Test Library	Pets Magazine Annual 2012	RBZ0004308	01/01/2012	247500	1
8080 Test Library	Philippine Tatler	RBZ0004451	02/01/2020	247499	14
8080 Test Library	Philippine Tatler Homes	RBZ0004454	12/09/2019	247500	3
8080 Test Library	Philippine Tatler Society	RBZ0004452	01/01/2013	247500	1
8080 Test Library	Philippine Tatler Traveller	RBZ0005041	11/04/2019	247500	2
8080 Test Library	Philippines' Best Restaurants	RBZ0004453	01/17/2020	247499	2
8080 Test Library	Philosophy Now	RBZ0007016	02/01/2020	247500	7
8080 Test Library	Photo	RBZ0009747	11/01/2018	247500	2
8080 Test Library	Photo Backup	RBZ0009819	07/01/2017	247500	1
8080 Test Library	Photo Editing	RBZ0009820	07/01/2017	247500	1
8080 Test Library	Photo Projects	RBZ0003967	10/20/2011	247500	1
8080 Test Library	Photo Review	RBZ0007769	03/01/2020	247499	5
8080 Test Library	Photographer's Guide to Photoshop	RBZ0003925	09/01/2013	247500	1
8080 Test Library	Photographers' Guide to Photoshop	RBZ0002361	07/01/2010	247500	1
8080 Test Library	The Photographers’ Guide to AdobePhotoshop & Lightroom	RBZ0008364	12/01/2015	247500	1
8080 Test Library	Photography For Beginners Vol 1	RBZ0005022	07/05/2012	99000	1
8080 Test Library	Photography Tips, Tricks & Fixes	RBZ0005727	04/01/2016	99000	1
8080 Test Library	Photography Week	RBZ0007637	03/05/2020	247499	62
8080 Test Library	PhotoPlus : The Canon Magazine	RBZ0002377	04/01/2020	49499	16
8080 Test Library	The Photoshop CC Book	RBZ0006826	03/01/2014	99000	1
8080 Test Library	Photoshop Creative Annual	RBZ0008256	11/01/2016	99000	1
8080 Test Library	Photoshop Creative Collection	RBZ0004685	05/01/2015	99000	1
8080 Test Library	Photoshop CS5 Genius Guide	RBZ0005421	10/01/2012	99000	1
8080 Test Library	The Photoshop CS6 Book	RBZ0005621	08/01/2013	99000	1
8080 Test Library	The Photoshop Elements Book	RBZ0005337	09/01/2015	99000	1
8080 Test Library	Photoshop Five Minute Tips & Fixes Vol 1	RBZ0004978	07/01/2012	99000	1
8080 Test Library	Photoshop for beginners	RBZ0006003	03/01/2013	247500	1
8080 Test Library	Photoshop For Beginners	RBZ0005292	10/01/2016	99000	1
8080 Test Library	Photoshop for Beginners Revised Edition	RBZ0004695	04/15/2012	99000	1
8080 Test Library	Photoshop for Photographers Book	RBZ0004875	09/01/2014	99000	1
8080 Test Library	Photoshop Image Editing Genius Guide	RBZ0005923	02/01/2014	99000	1
8080 Test Library	Photoshop Tips, Tricks & Fixes	RBZ0005021	06/01/2016	99000	1
8080 Test Library	Photoshop Tips, Tricks & Fixes Vol 1	RBZ0005019	07/09/2012	99000	1
8080 Test Library	Photoshop Tips, Tricks & Fixes Vol 2	RBZ0005020	07/09/2012	99000	1
8080 Test Library	Pianiste	RBZ0002388	03/01/2020	247499	7
8080 Test Library	Piano For Beginners	RBZ0006470	03/01/2017	99000	1
8080 Test Library	Pick Me Up!	RBZ0000904	03/12/2020	247499	60
8080 Test Library	Pick Me Up! Special	RBZ0000905	03/01/2020	247499	15
8080 Test Library	Picsou Magazine	RBZ0009748	03/01/2020	247499	6
8080 Test Library	PieceWork	RBZ0000669	01/01/2020	49499	5
8080 Test Library	Pip Permaculture Magazine	RBZ0010098	03/01/2020	247500	4
8080 Test Library	Plane & Pilot	RBZ0000671	04/01/2020	247499	13
8080 Test Library	Planets & Solar System The Complete Manual	RBZ0008653	04/01/2016	99000	1
8080 Test Library	Play & Win at Poker The Complete Manual	RBZ0007278	03/01/2014	99000	1
8080 Test Library	Play Like Your Heroes: Blues Volume Two	RBZ0009241	03/01/2017	49500	1
8080 Test Library	Play Like Your Heroes: Rock	RBZ0009590	06/01/2017	247500	1
8080 Test Library	The PlayStation Book	RBZ0008107	08/01/2015	99000	1
8080 Test Library	PleinAir Magazine	RBZ0003003	02/01/2020	49499	7
8080 Test Library	Pleine Vie	RBZ0004710	04/01/2020	247499	18
8080 Test Library	PM Magazine 專案經理雜誌	RBZ0006069	01/31/2020	247499	7
8080 Test Library	The Pocket Guide to Digital Photography	RBZ0003520	06/15/2011	247500	1
8080 Test Library	Pocket Guide to the wines of Bordeaux	RBZ0004775	05/01/2012	247500	1
8080 Test Library	Poets & Writers Magazine	RBZ0000673	03/01/2020	247499	7
8080 Test Library	Point de vue	RBZ0001461	03/03/2020	247499	64
8080 Test Library	Point de Vue Histoire	RBZ0009756	12/01/2018	247500	2
8080 Test Library	Point de Vue Histoire Hors - Série	RBZ0009757	10/01/2016	247500	1
8080 Test Library	Pokémon Go: Augmented Reality Guide	RBZ0008970	10/01/2016	247500	1
8080 Test Library	Pools, Spas & Water Features	RBZ0008447	10/01/2013	247500	1
8080 Test Library	Poolside	RBZ0004590	09/19/2019	247500	2
8080 Test Library	Poolside Showcase	RBZ0004234	01/01/2020	247500	2
8080 Test Library	Popshot Magazine	RBZ0009883	01/30/2020	247500	5
8080 Test Library	Popular Mechanics	RBZ0000676	03/01/2020	49499	10
8080 Test Library	Popular Mechanics South Africa	RBZ0002809	03/01/2020	247499	13
8080 Test Library	Popular Science	RBZ0000678	01/31/2020	247499	5
8080 Test Library	Popular Woodworking	RBZ0005990	04/01/2020	49499	8
8080 Test Library	Porsche 911 Buyer's Guide	RBZ0008305	12/01/2016	247500	1
8080 Test Library	The Porsche 911 RS Book	RBZ0005422	07/01/2016	99000	1
8080 Test Library	Porsche 911 Turbo 40th Anniversary Special Volume 1	RBZ0008401	10/01/2014	99000	1
8080 Test Library	Porsche 911 Turbo: The Ultimate Guide	RBZ0004615	04/01/2012	99000	1
8080 Test Library	Porsche 911: 50th Anniversary Collection	RBZ0006716	10/01/2013	99000	1
8080 Test Library	Porsche 911: Celebration of a Legend	RBZ0004754	05/01/2012	99000	1
8080 Test Library	Porsche Classics	RBZ0003041	02/15/2011	247500	1
8080 Test Library	Portrait Photography Workshop	RBZ0008911	07/01/2016	247500	1
8080 Test Library	The Portraits / Landscapes Photography Book	RBZ0005338	06/01/2014	99000	1
8080 Test Library	POST Mag	RBZ0010140	05/01/2019	247500	5
8080 Test Library	Powder	RBZ0000679	01/01/2020	247500	5
8080 Test Library	Power & Motoryacht	RBZ0001363	03/01/2020	247499	15
8080 Test Library	Practical Boat Owner	RBZ0007142	04/01/2020	247499	15
8080 Test Library	Practical Boat Owner Skippers' Handbook	RBZ0008344	04/01/2014	247500	1
8080 Test Library	Practical Boat Owner: Project Boat Handbook	RBZ0008193	08/01/2015	247500	1
8080 Test Library	Practical Caravan	RBZ0007054	04/01/2020	98999	15
8080 Test Library	Practical Classics	RBZ0007888	04/01/2020	49499	15
8080 Test Library	Practical Fishkeeping	RBZ0007889	04/02/2019	49500	3
8080 Test Library	Practical Horseman	RBZ0000680	12/10/2019	247500	4
8080 Test Library	Practical Motorhome	RBZ0007055	05/01/2020	98999	16
8080 Test Library	Practical Painter	RBZ0007841	01/01/2017	49500	1
8080 Test Library	Practical Photography: Lite	RBZ0007890	04/01/2020	49499	15
8080 Test Library	Practical Photoshop	RBZ0000988	03/01/2020	49499	14
8080 Test Library	Practical Raspberry Pi Projects	RBZ0008105	08/01/2016	99000	1
8080 Test Library	Practical Sportsbikes	RBZ0007891	03/01/2020	49499	14
