For Period: from 01/01/2017 to 01/01/2017
Title	Barcode	Email	Library	RBID	Checkouts	Time Period	Current Issue Default	Status	Checkout Date	Issue Date
Fast Bikes Bookazine: Sportsbike Legends				RBZ0002224	0	Monthly	500	Active		
Entrepreneur’s Franchise Your Way to Business Success				RBZ0004839	0	Monthly	500	Inactive		
Classic Bike Mechaniker				RBZ0003505	0	Monthly	2500	Inactive		
Astronomer Book				RBZ0007442	0	Monthly	1000	Active		
Advisor's Edge Report				RBZ0000027	0	Monthly	2500	Inactive		
Ambientes				RBZ0007631	0	Monthly	2500	Inactive		
Traditional Home				RBZ0000810	0	Monthly	500	Active		
Women's Health				RBZ0000880	0	Monthly	2500	Active		
Gentleman España				RBZ0007641	0	Monthly	2500	Active		
Palm Beach Illustrated				RBZ0006269	0	Monthly	500	Active		
Rugby League Week				RBZ0005057	0	Weekly	2500	Inactive		
Knitscene				RBZ0000521	0	Monthly	2500	Active		
Grazia SA				RBZ0000952	0	Weekly	2500	Inactive		
Compleat Golfer				RBZ0002805	0	Monthly	2500	Inactive		
Food Network Magazine				RBZ0000383	0	Monthly	500	Active		
Revista Tênis				RBZ0007390	0	Monthly	2500	Inactive		
Revista Racing				RBZ0002954	0	Monthly	2500	Inactive		
All About History: Book of Ancient Rome				RBZ0007453	0	Monthly	1000	Active		
Southern Boating				RBZ0001503	0	Monthly	500	Inactive		
True Story				RBZ0001617	0	Monthly	500	Inactive		
topCar				RBZ0000966	0	Monthly	2500	Inactive		
Revista Transporte Mundial				RBZ0002957	0	Monthly	2500	Inactive		
Jp Magazine				RBZ0001366	0	Monthly	2500	Active		
K- Zone Philippines				RBZ0003135	0	Monthly	500	Inactive		
Total Girl Philippines				RBZ0003136	0	Monthly	500	Inactive		
Australian FourFourTwo				RBZ0000077	0	Monthly	2500	Inactive		
Rolling Stone - México				RBZ0000730	0	Monthly	2500	Inactive		
Old Bike Mart				RBZ0001536	0	Monthly	2500	Inactive		
SAILING Incorporating SA Yachting				RBZ0004132	0	Monthly	2500	Inactive		
Star Wars Insider - 2018 Special Edition				RBZ0009948	0	Annually	Unlimited	Inactive		
Aero Australia				RBZ0000029	0	Monthly	2500	Inactive		
The Art of Healing				RBZ0000065	0	Monthly	2500	Active		
Britain				RBZ0000166	0	Monthly	2500	Active		
Classic Scooterist Scene				RBZ0000218	0	Monthly	2500	Inactive		
Destination Weddings & Honeymoons				RBZ0000285	0	Monthly	2500	Inactive		
Eating Light				RBZ0000329	0	Monthly	500	Active		
Water Ski				RBZ0001102	0	Monthly	500	Inactive		
Especial Relojes de Esquire ES				RBZ0001718	0	Monthly	2500	Active		
Signature Travel & Lifestyle				RBZ0002629	0	Monthly	2500	Active		
CLOSE-UP KIDS				RBZ0003475	0	Quarterly	500	Inactive		
Inside Out				RBZ0004016	0	Monthly	2500	Active		
Super Food Ideas				RBZ0004019	0	Monthly	2500	Active		
South African Home Owner				RBZ0004059	0	Monthly	2500	Active		
Philippine Tatler Homes				RBZ0004454	0	Monthly	2500	Active		
The Web Design Book				RBZ0004887	0	Monthly	1000	Active		
Philippine Tatler Traveller				RBZ0005041	0	Monthly	2500	Active		
recipes+				RBZ0005119	0	Monthly	2500	Inactive		
Big Bike				RBZ0009630	0	Monthly	2500	Inactive		
GQ Style Germany				RBZ0005211	0	Monthly	100	Active		
Apps + Games for iPhone and iPad				RBZ0005660	0	Monthly	500	Active		
Photoshop Image Editing Genius Guide				RBZ0005923	0	Monthly	1000	Active		
GQ South Africa				RBZ0005947	0	Monthly	2500	Active		
British Heritage				RBZ0005970	0	Monthly	500	Inactive		
Advanced Photography Software Skills				RBZ0006691	0	Monthly	2500	Active		
Yummy Best Chicken Recipes				RBZ0007838	0	Monthly	500	Inactive		
World of Firepower				RBZ0008124	0	Monthly	1500	Inactive		
Guitar Classics				RBZ0004654	0	Monthly	2500	Inactive		
Guide de l'auto magazine				RBZ0000438	0	Monthly	2500	Inactive		
Prairies North: the magazine of Saskatchewan				RBZ0000682	0	Monthly	Unlimited	Inactive		
Marlin				RBZ0001098	0	Monthly	500	Active		
JOY! Magazine				RBZ0008303	0	Monthly	2500	Active		
L'Officiel Paris				RBZ0002554	0	Monthly	2500	Active		
Wanderlust				RBZ0002477	0	Monthly	2500	Active		
Your Family Tree presents: Get started in Military family history				RBZ0006744	0	Monthly	500	Active		
Back Street Heroes				RBZ0008189	0	Monthly	2500	Inactive		
Uncut Ultimate Music Guide: Springsteen				RBZ0007135	0	Monthly	2500	Active		
Fast Company				RBZ0005301	0	Monthly	500	Active		
MORE				RBZ0007007	0	Monthly	500	Inactive		
Business Traveller Asia-Pacific Edition				RBZ0002830	0	Monthly	2500	Active		
Business Jet Traveler				RBZ0001058	0	Monthly	500	Inactive		
Kena				RBZ0008484	0	Monthly	2500	Inactive		
La Semaine				RBZ0008477	0	Weekly	2500	Active		
Collezioni 03 Baby				RBZ0001497	0	Monthly	2500	Inactive		
Capital Italia				RBZ0004998	0	Monthly	2500	Inactive		
Decanter World Wine Awards				RBZ0001955	0	Monthly	2500	Active		
Diabetic Recipes				RBZ0000645	0	Monthly	500	Inactive		
The Queen				RBZ0008155	0	Monthly	2500	Active		
Condé Nast Traveler España				RBZ0004666	0	Monthly	2500	Active		
Italia! Guide to Venice & Veneto				RBZ0003168	0	Monthly	2500	Active		
Dirt Action Photo Collection				RBZ0000301	0	Monthly	2500	Active		
America’s Best Home Workshops				RBZ0000041	0	Monthly	500	Active		
The First World War Story - from the makers of BBC History Magazine				RBZ0008331	0	Monthly	2500	Active		
Pontoon & Deck Boat Magazine				RBZ0002014	0	Monthly	500	Inactive		
NZ Trucking				RBZ0001715	0	Monthly	100	Inactive		
Smithsonian Magazine				RBZ0000770	0	Monthly	2500	Active		
Patchwork & Quilting for Beginners				RBZ0008222	0	Monthly	1000	Active		
Domus				RBZ0004366	0	Monthly	2500	Active		
Stuff UK				RBZ0007092	0	Monthly	1000	Active		
Brain World				RBZ0003023	0	Monthly	500	Inactive		
Côté Paris				RBZ0002142	0	Monthly	2500	Active		
Esprit Bonsai International				RBZ0008538	0	Monthly	2500	Active		
Prima				RBZ0003130	0	Monthly	2500	Inactive		
Côté Sud				RBZ0002076	0	Monthly	2500	Active		
Ça m'intéresse Histoire				RBZ0003128	0	Monthly	2500	Inactive		
750g				RBZ0006132	0	Monthly	2500	Inactive		
Stuff Germany				RBZ0006152	0	Monthly	2500	Inactive		
Lire				RBZ0007157	0	Monthly	2500	Active		
Studio Ciné Live				RBZ0002141	0	Monthly	2500	Inactive		
Histoire & Civilisations				RBZ0006306	0	Monthly	2500	Inactive		
The Good Life Best Of Photos				RBZ0007669	0	Monthly	2500	Active		
The Rolling Stones				RBZ0006298	0	Monthly	2500	Active		
The Ultimate Guide to Fantasy				RBZ0007961	0	Monthly	500	Active		
iPhone: The Complete Manual (A5)				RBZ0006386	0	Monthly	1000	Active		
Les Cahiers de Science & Vie				RBZ0004719	0	Monthly	2500	Active		
101 Family Home Ideas				RBZ0005878	0	Monthly	500	Inactive		
Entertaining Dish				RBZ0007629	0	Monthly	2500	Active		
Bride To Be - Wedding Planner				RBZ0008439	0	Monthly	2500	Inactive		
Australian Country Coastal Homes				RBZ0008449	0	Monthly	2500	Active		
Computer Arts Presents 20 - The Portfolios Handbook				RBZ0007577	0	Monthly	500	Active		
Home Studio Handbook: Expert Edition				RBZ0008158	0	Monthly	500	Active		
Tri Sport				RBZ0004430	0	Monthly	2500	Inactive		
Glamour Latin America				RBZ0005159	0	Monthly	2500	Inactive		
True Confessions				RBZ0001633	0	Monthly	500	Inactive		
RasPi Magazine				RBZ0007737	0	Monthly	2500	Inactive		
Old Glory				RBZ0008205	0	Monthly	2500	Inactive		
NZ Gardener				RBZ0001701	0	Monthly	100	Inactive		
Entrevue				RBZ0008536	0	Monthly	2500	Inactive		
L'impresa				RBZ0002571	0	Monthly	2500	Active		
Cosmopolitan Korea				RBZ0003709	0	Monthly	2500	Active		
Todo Perros				RBZ0008510	0	Monthly	2500	Inactive		
GQ España				RBZ0004663	0	Monthly	2500	Active		
Chez Soi				RBZ0000198	0	Monthly	2500	Inactive		
Young Rider				RBZ0008868	0	Monthly	500	Inactive		
New Philosopher				RBZ0008618	0	Monthly	2500	Active		
Queen 女人我最大				RBZ0003638	0	Monthly	2500	Inactive		
Идеи Вашего Дома. Специальный выпуск				RBZ0004489	0	Monthly	2500	Active		
St. Louis Cardinals Gameday Magazine				RBZ0006050	0	Monthly	500	Inactive		
MEGA				RBZ0008757	0	Monthly	2500	Inactive		
Travel Now				RBZ0008758	0	Monthly	2500	Inactive		
Weekend Quilting				RBZ0008751	0	Monthly	2500	Active		
Stadswerk Magazine				RBZ0008763	0	Monthly	2500	Inactive		
Beginner's Guide to Triathlon 2015				RBZ0008731	0	Monthly	2500	Active		
Imagine FX Presents: Card Artist				RBZ0008573	0	Monthly	2500	Active		
The Ultimate Linux Handbook				RBZ0008699	0	Monthly	500	Active		
Amura Yachts & Lifestyle				RBZ0008721	0	Monthly	2500	Active		
Hotshots				RBZ0008835	0	Monthly	2500	Active		
Pleine vie expert				RBZ0008848	0	Monthly	2500	Inactive		
National Geographic Kids				RBZ0008817	0	Monthly	200	Active		
Classic Gaming: Volume 1				RBZ0008813	0	Monthly	2500	Active		
Women’s Health Deutschland				RBZ0008844	0	Monthly	2500	Active		
Micro Mart				RBZ0000585	0	Weekly	2500	Inactive		
Complete Guide to Jaguar XJ6				RBZ0008892	0	Monthly	500	Active		
Home Grown				RBZ0008935	0	Monthly	2500	Inactive		
Great British Greenlanes				RBZ0008895	0	Monthly	500	Active		
15 Minute Fitness: Busy Girls Guide				RBZ0008914	0	Monthly	2500	Active		
Australian Motorcycle News				RBZ0007750	0	Weekly	2500	Active		
Forbes Asia				RBZ0005189	0	Monthly	500	Inactive		
New Belgium Brewery				RBZ0008810	0	Monthly	2500	Active		
Coloring Book for Adults: Stress Relieving Stained Glass				RBZ0008783	0	Monthly	2500	Active		
Adult Coloring Book: Birds of the World				RBZ0008800	0	Monthly	2500	Active		
Animal Tales				RBZ0008595	0	Monthly	500	Active		
Top Gear España				RBZ0008716	0	Monthly	2500	Active		
HOLA! MADE IN USA				RBZ0008872	0	Monthly	2500	Active		
Ronda				RBZ0008717	0	Weekly	2500	Inactive		
Blitz Martial Arts Magazine				RBZ0005594	0	Monthly	2500	Inactive		
The Big Book of Why?				RBZ0008643	0	Monthly	2500	Active		
Muy Interesante Junior				RBZ0008302	0	Monthly	2500	Inactive		
Studio Training: Illustrator				RBZ0008391	0	Monthly	500	Active		
The PlayStation Book				RBZ0008107	0	Monthly	1000	Active		
Camera Shopper Special				RBZ0008114	0	Monthly	500	Active		
BILLIONAIRE Singapore				RBZ0008632	0	Monthly	2500	Inactive		
Definitive guide to Windows 10				RBZ0008369	0	Monthly	2500	Active		
Royal Women				RBZ0008740	0	Monthly	2500	Active		
RICARDO Canada				RBZ0007742	0	Monthly	500	Inactive		
Shindig!				RBZ0001002	0	Monthly	Unlimited	Inactive		
Bella Beauty Magazine				RBZ0000127	0	Monthly	Unlimited	Inactive		
Country Connection				RBZ0000250	0	Monthly	Unlimited	Inactive		
filling Station				RBZ0000373	0	Monthly	Unlimited	Inactive		
Canada’s History (formerly The Beaver)				RBZ0000176	0	Monthly	Unlimited	Inactive		
Inter Art Actuel				RBZ0000498	0	Monthly	Unlimited	Inactive		
Canadian Home Trends				RBZ0000184	0	Monthly	Unlimited	Inactive		
Saltscapes				RBZ0000735	0	Monthly	Unlimited	Inactive		
Scrapbook Creations				RBZ0000741	0	Monthly	2500	Inactive		
Sportsnet Magazine				RBZ0000779	0	Monthly	Unlimited	Inactive		
British Columbia Magazine				RBZ0000167	0	Monthly	2500	Inactive		
Savour Magazine				RBZ0000737	0	Monthly	Unlimited	Inactive		
ABC Organic Gardener Magazine Essential Guides				RBZ0005223	0	Monthly	200	Active		
Arts & Crafts Homes				RBZ0005468	0	Monthly	2500	Inactive		
American Girl Magazine				RBZ0003805	0	Monthly	2500	Inactive		
100 Decorating Ideas				RBZ0000004	0	Monthly	500	Inactive		
Men's Fitness - France				RBZ0001463	0	Monthly	500	Active		
Classic Boat				RBZ0000212	0	Monthly	2500	Active		
The Complete Guide to the iPad 4				RBZ0005756	0	Monthly	2500	Active		
Heavy Hitters				RBZ0004265	0	Monthly	2500	Inactive		
Women's Health UK				RBZ0005735	0	Monthly	2500	Active		
Quo				RBZ0001158	0	Monthly	2500	Active		
Ferrari - The world's greatest F1 team in pictures				RBZ0000369	0	Monthly	1000	Active		
Performance Bikes				RBZ0007887	0	Monthly	500	Inactive		
Digital Photo: Lite				RBZ0007875	0	Monthly	500	Inactive		
Men's Fitness Complete Training Guide 2nd edition				RBZ0002826	0	Monthly	2500	Active		
Men's Fitness Complete Guide to Dumb-Bell Training				RBZ0003749	0	Monthly	2500	Active		
Independent Guide to the iPad				RBZ0002336	0	Monthly	2500	Active		
How to publish your own ebook 2				RBZ0006002	0	Monthly	2500	Active		
Health & Fitness Walk Slim				RBZ0004774	0	Monthly	2500	Active		
Getting Started in Digital Photography				RBZ0005846	0	Monthly	2500	Active		
Eat yourself slim 2				RBZ0005852	0	Monthly	2500	Active		
Cross Stitch Collection				RBZ0000265	0	Monthly	2500	Inactive		
Classics in Camera				RBZ0003494	0	Monthly	2500	Active		
décormag				RBZ0000281	0	Monthly	2500	Inactive		
Viz				RBZ0002873	0	Monthly	2500	Active		
The Definitive Guide to Google Hidden Tools				RBZ0007688	0	Monthly	2500	Active		
Men's Fitness Complete Guide to Home Workouts				RBZ0003036	0	Monthly	2500	Active		
Making Money From Your Photos				RBZ0003968	0	Monthly	2500	Active		
Kim Kardashian West: 100% Unauthorised Celeb Special				RBZ0007947	0	Monthly	2500	Active		
Essential Guide to Portraits 3				RBZ0004760	0	Monthly	2500	Active		
CarBuyer Top 100 Family Cars				RBZ0004637	0	Monthly	2500	Active		
Build a Better Website 2011				RBZ0003420	0	Monthly	2500	Active		
Audio Technology				RBZ0000073	0	Monthly	2500	Active		
Cowgirl				RBZ0006465	0	Monthly	500	Inactive		
VOGUE 服饰与美容				RBZ0005121	0	Monthly	2500	Active		
Your Family				RBZ0004858	0	Monthly	2500	Active		
Kendo World				RBZ0008621	0	Monthly	2500	Active		
Australasian Dirt Bike Magazine				RBZ0007749	0	Monthly	2500	Active		
Owner Driver				RBZ0008135	0	Monthly	2500	Active		
Android Magazine España				RBZ0004122	0	Monthly	2500	Inactive		
Pleine vie pratique				RBZ0008759	0	Monthly	2500	Inactive		
Real Estate Market & Lifestyle				RBZ0008722	0	Monthly	2500	Active		
Woman & Home Eating Smart				RBZ0006493	0	Monthly	2500	Inactive		
Fête				RBZ0008501	0	Monthly	2500	Active		
Professional Photography				RBZ0008457	0	Monthly	500	Inactive		
Mezzanine				RBZ0008235	0	Monthly	2500	Inactive		
Le Journal du dimanche				RBZ0008537	0	Monthly	2500	Active		
Kitchens & Baths				RBZ0000707	0	Monthly	Unlimited	Inactive		
Harvard Business Review				RBZ0000451	0	Monthly	Unlimited	Inactive		
Prima Christmas Makes				RBZ0008397	0	Monthly	2500	Active		
Foreign Policy				RBZ0000385	0	Monthly	2500	Inactive		
Creative Beading Magazine				RBZ0007490	0	Monthly	2500	Active		
Australian Dogs & Pets				RBZ0007654	0	Monthly	2500	Inactive		
Uncut Ultimate Music Guide: The Clash				RBZ0007124	0	Monthly	2500	Active		
Love to make with Woman's Weekly				RBZ0007342	0	Monthly	2500	Inactive		
The Box Magazine				RBZ0005271	0	Monthly	2500	Inactive		
Sport Life - Mexico				RBZ0000778	0	Monthly	2500	Inactive		
Storage				RBZ0000784	0	Monthly	500	Inactive		
Идеи Вашего Дома				RBZ0004458	0	Monthly	2500	Active		
Rhythms Monthly 經典				RBZ0001054	0	Monthly	2500	Active		
Prevention Special Edition - Walking for Weight Loss				RBZ0006871	0	Monthly	2500	Active		
Kids Party Ideas				RBZ0003425	0	Monthly	2500	Active		
Quebec Pharmacie				RBZ0000690	0	Monthly	2500	Inactive		
Collezioni Bambini				RBZ0001496	0	Monthly	2500	Active		
Lofts & Condos				RBZ0000546	0	Monthly	500	Inactive		
Little Treasures				RBZ0008445	0	Monthly	2500	Inactive		
La revue des Montres				RBZ0002556	0	Monthly	2500	Active		
Micro Pratique				RBZ0001813	0	Monthly	2500	Active		
Monopol Ruhr				RBZ0005690	0	Monthly	2500	Inactive		
WEALTH INVEST WEEKLY 先探投資週刊				RBZ0001066	0	Weekly	2500	Active		
Creative Stash & Scrap Quilts				RBZ0008007	0	Monthly	2500	Active		
TVBS Weekly - TVBS雙周刊				RBZ0003670	0	Weekly	2500	Inactive		
Shooting Times & Country				RBZ0006652	0	Weekly	2500	Active		
The CUT				RBZ0001716	0	Monthly	100	Inactive		
Forbes Philippines				RBZ0008003	0	Monthly	500	Inactive		
STUFF 科技時尚誌				RBZ0005296	0	Monthly	2500	Inactive		
Skinny Slow Cooker				RBZ0000762	0	Monthly	500	Inactive		
Jeune Afrique				RBZ0002890	0	Weekly	500	Inactive		
Arquitectura y Diseño				RBZ0004390	0	Monthly	2500	Active		
NZ Rugby World First XV				RBZ0005931	0	Monthly	2500	Active		
NZ Rugby World - Special Cup Edition				RBZ0003572	0	Monthly	2500	Active		
NZ Horse & Pony				RBZ0001702	0	Monthly	100	Inactive		
4Ruedas				RBZ0000017	0	Monthly	2500	Active		
Your Family Tree Presents Discover your ancestor's occupation				RBZ0006627	0	Monthly	500	Active		
Manager Today 經理人				RBZ0001160	0	Monthly	2500	Active		
iPad for Beginners Revised Edition				RBZ0004696	0	Monthly	1000	Active		
How It Works Book of Incredible History				RBZ0005306	0	Monthly	1000	Active		
Let's Talk in English 大家說英語				RBZ0001064	0	Monthly	2500	Active		
Red UK				RBZ0006994	0	Monthly	2500	Active		
Guideposts				RBZ0000439	0	Monthly	2500	Active		
Cómo Funciona - México				RBZ0007858	0	Monthly	2500	Inactive		
The Craft Beer Book				RBZ0007976	0	Monthly	1000	Active		
SciFiNow Annual Volume 1				RBZ0008403	0	Monthly	1000	Active		
Raspberry Pi Tips, Tricks & Hacks Volume 1				RBZ0007744	0	Monthly	1000	Active		
How It Works: Book of The Human Body				RBZ0006014	0	Monthly	1000	Active		
Arquitectura y diseño de interiores				RBZ0009082	0	Monthly	2500	Active		
The Computer Arts Book of Inspiration Volume II				RBZ0003794	0	Monthly	500	Active		
Frame				RBZ0002912	0	Monthly	2500	Active		
Street Commodores				RBZ0007912	0	Monthly	2500	Inactive		
Esquire				RBZ0000347	0	Monthly	500	Active		
Ultimate Guide to Windows Phone				RBZ0005533	0	Monthly	2500	Active		
Ultimate Guide to Internet Security				RBZ0005535	0	Monthly	2500	Active		
The Ultimate iPod Guide 5				RBZ0002009	0	Monthly	2500	Active		
Feng Shui World				RBZ0003279	0	Monthly	2500	Inactive		
Wisconsin Magazine of History				RBZ0007741	0	Monthly	500	Inactive		
The Fat Trap				RBZ0000368	0	Monthly	2500	Active		
BuildHome				RBZ0000171	0	Monthly	2500	Active		
Australian Country Homesteads				RBZ0007411	0	Monthly	2500	Active		
The Family Handyman Get Organized!				RBZ0000364	0	Monthly	Unlimited	Inactive		
Good Housekeeping Easy Everyday Meals Volume 6				RBZ0004979	0	Monthly	2500	Inactive		
Home & Decor				RBZ0003911	0	Monthly	2500	Active		
Seventeen				RBZ0000749	0	Monthly	500	Inactive		
Parenting				RBZ0000656	0	Monthly	Unlimited	Inactive		
Padres e Hijos				RBZ0008941	0	Monthly	2500	Active		
The Optimist				RBZ0003584	0	Monthly	2500	Inactive		
NZ Fishing News				RBZ0001700	0	Monthly	100	Inactive		
Nickelodeon Magazine				RBZ0008042	0	Monthly	500	Inactive		
Algarabía Tópicos				RBZ0000037	0	Monthly	2500	Active		
Good Housekeeping Christmas Cookbook				RBZ0002635	0	Monthly	2500	Active		
Country Living UK				RBZ0000257	0	Monthly	2500	Active		
Dirt Rider				RBZ0000302	0	Monthly	2500	Inactive		
Diesel Tech Magazine				RBZ0002018	0	Monthly	500	Inactive		
Getting Started in DSLR Photography				RBZ0002328	0	Monthly	2500	Active		
YOU Play - 10 minute puzzles				RBZ0006323	0	Monthly	2500	Active		
Cottage Style				RBZ0000249	0	Monthly	500	Inactive		
Stuff en Español				RBZ0001680	0	Monthly	2500	Inactive		
Essential Guide to the iPod				RBZ0005850	0	Monthly	2500	Active		
Homes & Antiques				RBZ0002496	0	Monthly	2500	Active		
Trout Fisherman				RBZ0007898	0	Monthly	500	Inactive		
Paddle World Magazine				RBZ0004054	0	Monthly	2500	Active		
Avantages HS				RBZ0005651	0	Monthly	200	Active		
Chillfactor Ski Magazine				RBZ0004222	0	Monthly	2500	Active		
Road Rider Bike Guide				RBZ0000722	0	Monthly	2500	Active		
Great Australian Quilts				RBZ0004168	0	Monthly	2500	Active		
Le Grand Mag				RBZ0002574	0	Monthly	2500	Active		
Cine Premiere				RBZ0004941	0	Monthly	2500	Active		
Muy Interesante - Mexico				RBZ0000615	0	Monthly	2500	Active		
Motociclismo Panamericano				RBZ0000598	0	Monthly	2500	Active		
Semana				RBZ0004426	0	Weekly	2500	Active		
PRIME AV MAGAZINE 新視聽				RBZ0003288	0	Monthly	2500	Active		
Peppermint Magazine				RBZ0000663	0	Monthly	2500	Active		
Jungle Book				RBZ0010170	0	Annually	Unlimited	Inactive		
First Ladies				RBZ0010171	0	Annually	Unlimited	Inactive		
National Enquirer				RBZ0005759	0	Weekly	500	Active		
Muscle & Fitness Hers				RBZ0005762	0	Monthly	500	Inactive		
Mountain Gazette				RBZ0000612	0	Monthly	Unlimited	Inactive		
GT (Gay Times)				RBZ0001327	0	Monthly	1000	Inactive		
Marie Claire Fashion Shows				RBZ0004226	0	Monthly	200	Active		
